height,timestamp,human_date,txs_count,vm_status,type,gas_used,max_gas_amount,gas_unit_price
19001397,1667218352129795,2022-10-31T12:12:32,6,Executed successfully,user_transaction,2936,5812,101
19001398,1667218352129795,2022-10-31T12:12:32,4,Executed successfully,user_transaction,541,2000,101
19001399,1667218352129795,2022-10-31T12:12:32,14,Executed successfully,user_transaction,3710,200000,101
19001400,1667218352129795,2022-10-31T12:12:32,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001401,1667218352357720,2022-10-31T12:12:32,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001402,1667218352357720,2022-10-31T12:12:32,4,Executed successfully,user_transaction,996,1922,101
19001403,1667218352357720,2022-10-31T12:12:32,11,Executed successfully,user_transaction,4701,10000,101
19001404,1667218352357720,2022-10-31T12:12:32,11,Executed successfully,user_transaction,4701,10000,101
19001405,1667218352357720,2022-10-31T12:12:32,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001406,1667218352627301,2022-10-31T12:12:32,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001407,1667218352627301,2022-10-31T12:12:32,11,Executed successfully,user_transaction,4701,10000,101
19001408,1667218352627301,2022-10-31T12:12:32,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001409,1667218352850441,2022-10-31T12:12:32,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001410,1667218352850441,2022-10-31T12:12:32,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001411,1667218353125774,2022-10-31T12:12:33,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001412,1667218353125774,2022-10-31T12:12:33,5,Executed successfully,user_transaction,1538,2000,101
19001413,1667218353125774,2022-10-31T12:12:33,5,Executed successfully,user_transaction,1538,2000,101
19001414,1667218353125774,2022-10-31T12:12:33,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001415,1667218353318974,2022-10-31T12:12:33,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001416,1667218353318974,2022-10-31T12:12:33,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001417,1667218353508531,2022-10-31T12:12:33,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001418,1667218353508531,2022-10-31T12:12:33,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001419,1667218354004652,2022-10-31T12:12:34,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001420,1667218354004652,2022-10-31T12:12:34,4,Executed successfully,user_transaction,913,20000,122
19001421,1667218354004652,2022-10-31T12:12:34,4,Executed successfully,user_transaction,585,428768,101
19001422,1667218354004652,2022-10-31T12:12:34,8,Executed successfully,user_transaction,4791,9454,101
19001423,1667218354004652,2022-10-31T12:12:34,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001424,1667218354224294,2022-10-31T12:12:34,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001425,1667218354224294,2022-10-31T12:12:34,14,Executed successfully,user_transaction,6168,200000,101
19001426,1667218354224294,2022-10-31T12:12:34,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001427,1667218354550404,2022-10-31T12:12:34,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001428,1667218354550404,2022-10-31T12:12:34,10,Executed successfully,user_transaction,2169,4276,101
19001429,1667218354550404,2022-10-31T12:12:34,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001430,1667218354758254,2022-10-31T12:12:34,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001431,1667218354758254,2022-10-31T12:12:34,4,Executed successfully,user_transaction,907,20000,122
19001432,1667218354758254,2022-10-31T12:12:34,4,Executed successfully,user_transaction,996,2000,100
19001433,1667218354758254,2022-10-31T12:12:34,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001434,1667218355049423,2022-10-31T12:12:35,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001435,1667218355049423,2022-10-31T12:12:35,13,Executed successfully,user_transaction,6997,11170,101
19001436,1667218355049423,2022-10-31T12:12:35,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001437,1667218355237943,2022-10-31T12:12:35,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001438,1667218355237943,2022-10-31T12:12:35,10,Executed successfully,user_transaction,3160,10000,101
19001439,1667218355237943,2022-10-31T12:12:35,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001440,1667218355480873,2022-10-31T12:12:35,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001441,1667218355480873,2022-10-31T12:12:35,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001442,1667218355807288,2022-10-31T12:12:35,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001443,1667218355807288,2022-10-31T12:12:35,4,Executed successfully,user_transaction,585,100000,101
19001444,1667218355807288,2022-10-31T12:12:35,8,Executed successfully,user_transaction,2348,4536,101
19001445,1667218355807288,2022-10-31T12:12:35,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001446,1667218356020215,2022-10-31T12:12:36,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001447,1667218356020215,2022-10-31T12:12:36,22,Executed successfully,user_transaction,5868,200000,101
19001448,1667218356020215,2022-10-31T12:12:36,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001449,1667218356227920,2022-10-31T12:12:36,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001450,1667218356227920,2022-10-31T12:12:36,11,Executed successfully,user_transaction,4701,10000,101
19001451,1667218356227920,2022-10-31T12:12:36,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001452,1667218356462812,2022-10-31T12:12:36,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001453,1667218356462812,2022-10-31T12:12:36,14,Executed successfully,user_transaction,4693,9190,101
19001454,1667218356462812,2022-10-31T12:12:36,15,Executed successfully,user_transaction,8888,10000,101
19001455,1667218356462812,2022-10-31T12:12:36,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001456,1667218356668701,2022-10-31T12:12:36,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001457,1667218356668701,2022-10-31T12:12:36,7,Executed successfully,user_transaction,2028,4056,101
19001458,1667218356668701,2022-10-31T12:12:36,4,Executed successfully,user_transaction,541,2000,101
19001459,1667218356668701,2022-10-31T12:12:36,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001460,1667218356957575,2022-10-31T12:12:36,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001461,1667218356957575,2022-10-31T12:12:36,11,Executed successfully,user_transaction,4701,10000,101
19001462,1667218356957575,2022-10-31T12:12:36,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001463,1667218357190866,2022-10-31T12:12:37,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001464,1667218357190866,2022-10-31T12:12:37,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001465,1667218357420649,2022-10-31T12:12:37,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001466,1667218357420649,2022-10-31T12:12:37,4,Executed successfully,user_transaction,541,2000,101
19001467,1667218357420649,2022-10-31T12:12:37,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001468,1667218357627686,2022-10-31T12:12:37,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001469,1667218357627686,2022-10-31T12:12:37,5,Executed successfully,user_transaction,1538,2000,101
19001470,1667218357627686,2022-10-31T12:12:37,9,Executed successfully,user_transaction,5355,10584,101
19001471,1667218357627686,2022-10-31T12:12:37,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001472,1667218357906140,2022-10-31T12:12:37,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001473,1667218357906140,2022-10-31T12:12:37,5,Executed successfully,user_transaction,1538,2000,101
19001474,1667218357906140,2022-10-31T12:12:37,5,Executed successfully,user_transaction,1538,2000,101
19001475,1667218357906140,2022-10-31T12:12:37,22,Executed successfully,user_transaction,6259,200000,101
19001476,1667218357906140,2022-10-31T12:12:37,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001477,1667218358161936,2022-10-31T12:12:38,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001478,1667218358161936,2022-10-31T12:12:38,10,Executed successfully,user_transaction,2134,4208,101
19001479,1667218358161936,2022-10-31T12:12:38,5,Executed successfully,user_transaction,1878,3688,101
19001480,1667218358161936,2022-10-31T12:12:38,5,Executed successfully,user_transaction,1538,2000,101
19001481,1667218358161936,2022-10-31T12:12:38,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001482,1667218358346495,2022-10-31T12:12:38,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001483,1667218358346495,2022-10-31T12:12:38,9,Executed successfully,user_transaction,2598,3852,101
19001484,1667218358346495,2022-10-31T12:12:38,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001485,1667218358532956,2022-10-31T12:12:38,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001486,1667218358532956,2022-10-31T12:12:38,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001487,1667218358773391,2022-10-31T12:12:38,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001488,1667218358773391,2022-10-31T12:12:38,10,Executed successfully,user_transaction,2138,3190,101
19001489,1667218358773391,2022-10-31T12:12:38,5,Executed successfully,user_transaction,1878,3688,101
19001490,1667218358773391,2022-10-31T12:12:38,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001491,1667218359023260,2022-10-31T12:12:39,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001492,1667218359023260,2022-10-31T12:12:39,8,Executed successfully,user_transaction,4805,9482,101
19001493,1667218359023260,2022-10-31T12:12:39,8,Executed successfully,user_transaction,3214,3740,100
19001494,1667218359023260,2022-10-31T12:12:39,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001495,1667218359239227,2022-10-31T12:12:39,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001496,1667218359239227,2022-10-31T12:12:39,4,Executed successfully,user_transaction,541,1016,101
19001497,1667218359239227,2022-10-31T12:12:39,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001498,1667218359529559,2022-10-31T12:12:39,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001499,1667218359529559,2022-10-31T12:12:39,6,Executed successfully,user_transaction,1344,20000,122
19001500,1667218359529559,2022-10-31T12:12:39,4,Executed successfully,user_transaction,541,2000,101
19001501,1667218359529559,2022-10-31T12:12:39,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001502,1667218359754500,2022-10-31T12:12:39,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001503,1667218359754500,2022-10-31T12:12:39,21,Executed successfully,user_transaction,6030,200000,101
19001504,1667218359754500,2022-10-31T12:12:39,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001505,1667218359991804,2022-10-31T12:12:39,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001506,1667218359991804,2022-10-31T12:12:39,9,Executed successfully,user_transaction,1548,2970,100
19001507,1667218359991804,2022-10-31T12:12:39,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001508,1667218360222438,2022-10-31T12:12:40,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001509,1667218360222438,2022-10-31T12:12:40,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001510,1667218360453679,2022-10-31T12:12:40,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001511,1667218360453679,2022-10-31T12:12:40,4,Executed successfully,user_transaction,996,2000,100
19001512,1667218360453679,2022-10-31T12:12:40,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001513,1667218360679751,2022-10-31T12:12:40,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001514,1667218360679751,2022-10-31T12:12:40,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001515,1667218360929866,2022-10-31T12:12:40,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001516,1667218360929866,2022-10-31T12:12:40,6,Executed successfully,user_transaction,10605,50000,120
19001517,1667218360929866,2022-10-31T12:12:40,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001518,1667218361327463,2022-10-31T12:12:41,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001519,1667218361327463,2022-10-31T12:12:41,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001520,1667218361598129,2022-10-31T12:12:41,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001521,1667218361598129,2022-10-31T12:12:41,4,Executed successfully,user_transaction,541,2000,101
19001522,1667218361598129,2022-10-31T12:12:41,16,Executed successfully,user_transaction,129027,166772,101
19001523,1667218361598129,2022-10-31T12:12:41,12,Executed successfully,user_transaction,4100,8074,101
19001524,1667218361598129,2022-10-31T12:12:41,4,Executed successfully,user_transaction,541,2000,101
19001525,1667218361598129,2022-10-31T12:12:41,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001526,1667218361876650,2022-10-31T12:12:41,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001527,1667218361876650,2022-10-31T12:12:41,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001528,1667218362086125,2022-10-31T12:12:42,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001529,1667218362086125,2022-10-31T12:12:42,17,Executed successfully,user_transaction,4823,200000,101
19001530,1667218362086125,2022-10-31T12:12:42,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001531,1667218362326097,2022-10-31T12:12:42,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001532,1667218362326097,2022-10-31T12:12:42,4,Executed successfully,user_transaction,541,2000,101
19001533,1667218362326097,2022-10-31T12:12:42,5,Executed successfully,user_transaction,1538,2000,101
19001534,1667218362326097,2022-10-31T12:12:42,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001535,1667218362591112,2022-10-31T12:12:42,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001536,1667218362591112,2022-10-31T12:12:42,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001537,1667218362803094,2022-10-31T12:12:42,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001538,1667218362803094,2022-10-31T12:12:42,4,Executed successfully,user_transaction,541,541,101
19001539,1667218362803094,2022-10-31T12:12:42,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001540,1667218362997705,2022-10-31T12:12:42,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001541,1667218362997705,2022-10-31T12:12:42,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001542,1667218363209670,2022-10-31T12:12:43,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001543,1667218363209670,2022-10-31T12:12:43,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001544,1667218363719706,2022-10-31T12:12:43,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001545,1667218363719706,2022-10-31T12:12:43,22,Executed successfully,user_transaction,6256,200000,101
19001546,1667218363719706,2022-10-31T12:12:43,5,Executed successfully,user_transaction,678,1356,101
19001547,1667218363719706,2022-10-31T12:12:43,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001548,1667218363964457,2022-10-31T12:12:43,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001549,1667218363964457,2022-10-31T12:12:43,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001550,1667218364164475,2022-10-31T12:12:44,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001551,1667218364164475,2022-10-31T12:12:44,7,Executed successfully,user_transaction,3754,250000,122
19001552,1667218364164475,2022-10-31T12:12:44,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001553,1667218364566097,2022-10-31T12:12:44,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001554,1667218364566097,2022-10-31T12:12:44,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001555,1667218364847240,2022-10-31T12:12:44,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001556,1667218364847240,2022-10-31T12:12:44,4,Executed successfully,user_transaction,585,2000,100
19001557,1667218364847240,2022-10-31T12:12:44,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001558,1667218365183151,2022-10-31T12:12:45,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001559,1667218365183151,2022-10-31T12:12:45,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001560,1667218365361581,2022-10-31T12:12:45,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001561,1667218365361581,2022-10-31T12:12:45,12,Executed successfully,user_transaction,6299,10000,101
19001562,1667218365361581,2022-10-31T12:12:45,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001563,1667218365815088,2022-10-31T12:12:45,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001564,1667218365815088,2022-10-31T12:12:45,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001565,1667218366047675,2022-10-31T12:12:46,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001566,1667218366047675,2022-10-31T12:12:46,14,Executed successfully,user_transaction,5729,200000,101
19001567,1667218366047675,2022-10-31T12:12:46,9,Executed successfully,user_transaction,1548,2968,101
19001568,1667218366047675,2022-10-31T12:12:46,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001569,1667218366345029,2022-10-31T12:12:46,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001570,1667218366345029,2022-10-31T12:12:46,11,Executed successfully,user_transaction,4701,10000,101
19001571,1667218366345029,2022-10-31T12:12:46,12,Executed successfully,user_transaction,6299,10000,101
19001572,1667218366345029,2022-10-31T12:12:46,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001573,1667218366580043,2022-10-31T12:12:46,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001574,1667218366580043,2022-10-31T12:12:46,4,Executed successfully,user_transaction,541,1016,101
19001575,1667218366580043,2022-10-31T12:12:46,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001576,1667218366772852,2022-10-31T12:12:46,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001577,1667218366772852,2022-10-31T12:12:46,4,Executed successfully,user_transaction,585,20000,101
19001578,1667218366772852,2022-10-31T12:12:46,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001579,1667218366956335,2022-10-31T12:12:46,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001580,1667218366956335,2022-10-31T12:12:46,8,Executed successfully,user_transaction,4791,5673,100
19001581,1667218366956335,2022-10-31T12:12:46,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001582,1667218367155166,2022-10-31T12:12:47,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001583,1667218367155166,2022-10-31T12:12:47,11,Executed successfully,user_transaction,4701,10000,101
19001584,1667218367155166,2022-10-31T12:12:47,4,Executed successfully,user_transaction,541,2000,101
19001585,1667218367155166,2022-10-31T12:12:47,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001586,1667218367360373,2022-10-31T12:12:47,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001587,1667218367360373,2022-10-31T12:12:47,11,Executed successfully,user_transaction,4701,10000,101
19001588,1667218367360373,2022-10-31T12:12:47,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001589,1667218367633492,2022-10-31T12:12:47,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001590,1667218367633492,2022-10-31T12:12:47,10,Executed successfully,user_transaction,5461,10000,101
19001591,1667218367633492,2022-10-31T12:12:47,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001592,1667218367914810,2022-10-31T12:12:47,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001593,1667218367914810,2022-10-31T12:12:47,11,Executed successfully,user_transaction,4701,10000,101
19001594,1667218367914810,2022-10-31T12:12:47,5,Executed successfully,user_transaction,1538,2000,101
19001595,1667218367914810,2022-10-31T12:12:47,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001596,1667218368182534,2022-10-31T12:12:48,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001597,1667218368182534,2022-10-31T12:12:48,5,Executed successfully,user_transaction,589,10000,101
19001598,1667218368182534,2022-10-31T12:12:48,5,Executed successfully,user_transaction,1538,2000,101
19001599,1667218368182534,2022-10-31T12:12:48,11,Executed successfully,user_transaction,4701,10000,101
19001600,1667218368182534,2022-10-31T12:12:48,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001601,1667218368468151,2022-10-31T12:12:48,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001602,1667218368468151,2022-10-31T12:12:48,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001603,1667218368798822,2022-10-31T12:12:48,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001604,1667218368798822,2022-10-31T12:12:48,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001605,1667218369345735,2022-10-31T12:12:49,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001606,1667218369345735,2022-10-31T12:12:49,4,Executed successfully,user_transaction,585,2000000,101
19001607,1667218369345735,2022-10-31T12:12:49,8,Executed successfully,user_transaction,4783,9440,101
19001608,1667218369345735,2022-10-31T12:12:49,5,Executed successfully,user_transaction,589,10000,101
19001609,1667218369345735,2022-10-31T12:12:49,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001610,1667218369646874,2022-10-31T12:12:49,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001611,1667218369646874,2022-10-31T12:12:49,4,Executed successfully,user_transaction,995,1922,101
19001612,1667218369646874,2022-10-31T12:12:49,6,Executed successfully,user_transaction,2415,2781,100
19001613,1667218369646874,2022-10-31T12:12:49,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001614,1667218369918581,2022-10-31T12:12:49,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001615,1667218369918581,2022-10-31T12:12:49,4,Executed successfully,user_transaction,541,2000,101
19001616,1667218369918581,2022-10-31T12:12:49,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001617,1667218370165876,2022-10-31T12:12:50,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001618,1667218370165876,2022-10-31T12:12:50,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001619,1667218370372005,2022-10-31T12:12:50,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001620,1667218370372005,2022-10-31T12:12:50,4,Executed successfully,user_transaction,541,2000,101
19001621,1667218370372005,2022-10-31T12:12:50,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001622,1667218370650466,2022-10-31T12:12:50,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001623,1667218370650466,2022-10-31T12:12:50,5,Executed successfully,user_transaction,589,10000,101
19001624,1667218370650466,2022-10-31T12:12:50,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001625,1667218370895582,2022-10-31T12:12:50,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001626,1667218370895582,2022-10-31T12:12:50,14,Executed successfully,user_transaction,5599,200000,101
19001627,1667218370895582,2022-10-31T12:12:50,5,Executed successfully,user_transaction,589,10000,101
19001628,1667218370895582,2022-10-31T12:12:50,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001629,1667218371110746,2022-10-31T12:12:51,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001630,1667218371110746,2022-10-31T12:12:51,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001631,1667218371319041,2022-10-31T12:12:51,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001632,1667218371319041,2022-10-31T12:12:51,5,Executed successfully,user_transaction,1878,20000,101
19001633,1667218371319041,2022-10-31T12:12:51,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001634,1667218371567200,2022-10-31T12:12:51,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001635,1667218371567200,2022-10-31T12:12:51,4,Executed successfully,user_transaction,541,1016,101
19001636,1667218371567200,2022-10-31T12:12:51,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001637,1667218371761607,2022-10-31T12:12:51,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001638,1667218371761607,2022-10-31T12:12:51,5,Executed successfully,user_transaction,1538,2000,101
19001639,1667218371761607,2022-10-31T12:12:51,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001640,1667218372068376,2022-10-31T12:12:52,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001641,1667218372068376,2022-10-31T12:12:52,5,Executed successfully,user_transaction,1538,2000,101
19001642,1667218372068376,2022-10-31T12:12:52,6,Executed successfully,user_transaction,1232,2338,101
19001643,1667218372068376,2022-10-31T12:12:52,5,Executed successfully,user_transaction,1538,2000,101
19001644,1667218372068376,2022-10-31T12:12:52,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001645,1667218372274357,2022-10-31T12:12:52,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001646,1667218372274357,2022-10-31T12:12:52,4,Executed successfully,user_transaction,585,20000,101
19001647,1667218372274357,2022-10-31T12:12:52,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001648,1667218372493309,2022-10-31T12:12:52,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001649,1667218372493309,2022-10-31T12:12:52,5,Executed successfully,user_transaction,1538,2000,101
19001650,1667218372493309,2022-10-31T12:12:52,4,Executed successfully,user_transaction,1002,1934,101
19001651,1667218372493309,2022-10-31T12:12:52,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001652,1667218372687002,2022-10-31T12:12:52,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001653,1667218372687002,2022-10-31T12:12:52,11,Executed successfully,user_transaction,5581,11036,101
19001654,1667218372687002,2022-10-31T12:12:52,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001655,1667218372897135,2022-10-31T12:12:52,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001656,1667218372897135,2022-10-31T12:12:52,4,Executed successfully,user_transaction,585,20000,101
19001657,1667218372897135,2022-10-31T12:12:52,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001658,1667218373089737,2022-10-31T12:12:53,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001659,1667218373089737,2022-10-31T12:12:53,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001660,1667218373287927,2022-10-31T12:12:53,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001661,1667218373287927,2022-10-31T12:12:53,9,Executed successfully,user_transaction,5513,20000,864
19001662,1667218373287927,2022-10-31T12:12:53,3,Move abort in 0x510c1110ceb407484d394ce00f47b8421707df417be80a3a7d9c72884fa303c7::aggregator: E_OUTPUT_LESS_THAN_MINIMUM(0x2): ,user_transaction,23432,32250,855
19001663,1667218373287927,2022-10-31T12:12:53,3,Move abort in 0x89576037b3cc0b89645ea393a47787bb348272c76d6941c574b053672b848039::aggregator: E_OUTPUT_LESS_THAN_MINIMUM(0x2): ,user_transaction,2724,20000,853
19001664,1667218373287927,2022-10-31T12:12:53,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001665,1667218373566104,2022-10-31T12:12:53,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001666,1667218373566104,2022-10-31T12:12:53,4,Executed successfully,user_transaction,541,2000,101
19001667,1667218373566104,2022-10-31T12:12:53,0,Executed successfully,state_checkpoint_transaction,0,NA,NA
19001668,1667218373833251,2022-10-31T12:12:53,3,Executed successfully,block_metadata_transaction,0,NA,NA
19001669,1667218373833251,2022-10-31T12:12:53,3,Move abort in 0xa5d3ac4d429052674ed38adc62d010e52d7c24ca159194d17ddc196ddb7e480b::pool: ESlippageLimit(0x20b7b): Slippage limit error,user_transaction,22272,100000,170
19001670,1667218373833251,2022-10-31T12:12:53,6,Executed successfully,user_transaction,1338,20000,122
